"id","round","cageid","FCbox","PPIbox","methcage","methcycle","discard","mixup","earpunch","glucoseage","methage","FCage","PPIage","sacage","bw0","bw1","bw2","bw3","PPIweight","sacweight","BMD","TA","EDL","gastroc","plantaris","soleus","tibia","abnormalbone","experimenters","testisweight","taillength","fastglucose","PreTrainD1","AvToneD1","AvContextD2","AvAltContextD3","AvToneD3","D3.180","D3.240","D3.300","D3.360","p120b1","p120b2","p120b3","p120b4","pp3b1","pp3b2","pp3avg","pp6b1","pp6b2","pp6avg","pp12b1","pp12b2","pp12avg","pp3PPIb1","pp3PPIb2","pp3PPIavg","pp6PPIb1","pp6PPIb2","pp6PPIavg","pp12PPIb1","pp12PPIb2","pp12PPIavg","PPIavg","startle","avgnostim","D1totaldist0to15","D1totaldist15to30","D1totaldist0to30","D2totaldist0to15","D2totaldist15to30","D2totaldist0to30","D3totaldist0to15","D3totaldist15to30","D3totaldist0to30","D1TOTDIST5","D1TOTDIST10","D1TOTDIST15","D1TOTDIST20","D1TOTDIST25","D1TOTDIST30","D2TOTDIST5","D2TOTDIST10","D2TOTDIST15","D2TOTDIST20","D2TOTDIST25","D2TOTDIST30","D3TOTDIST5","D3TOTDIST10","D3TOTDIST15","D3TOTDIST20","D3TOTDIST25","D3TOTDIST30","D1ctrtime0to15","D1ctrtime0to30","D2ctrtime0to15","D2ctrtime0to30","D3ctrtime0to15","D3ctrtime0to30","D1hact0to15","D1hact0to30","D1vact0to15","D1vact0to30","D2hact0to15","D2hact0to30","D2vact0to15","D2vact0to30","D3hact0to15","D3hact0to30","D3vact0to15","D3vact0to30","abBMD","pretrainbin","d1tonebin","altcontextbin","deaf","mwpc","FCbox1","FCbox2","FCbox3","FCbox4","PPIbox1","PPIbox2","PPIbox3","PPIbox4","PPIbox5","methcage1","methcage2","methcage3","methcage4","methcage5","methcage6","methcage7","methcage8","methcage9","methcage10","methcage11","methcage12","SW1","SW2","SW3","SW4","SW5","SW6","SW7","SW8","SW9","SW10","SW11","SW12","SW13","SW14","SW15","SW16","SW17","SW18","SW19","SW20","SW21","SW22","SW23","SW24","SW25"
"45852","SW17",1324710,"2","3","6","3","no","no","R",36,48,60,72,91,28.3,33.9,34,34.3,39.7,43.2,1.8926510338773,75,14.4,178.4,20.5,9.6,18.55,"0","SLwithVL",0.1851,8.7,129,-1.29834705174238,-1.17757586934885,-1.11478591569617,-0.669516753684362,0.399674328801392,0.140178703165037,0.746552264311941,0.261229255969296,0.565008772690217,109.67,114.83,117.67,112.5,79.4,64.2,71.8,40.4,36.6,38.5,15.8,16.6,16.2,0.3086,0.4544,-0.20984516167424,0.6482,0.689,0.304813868173232,0.8624,0.8589,0.790900686541697,0.244044999972769,116.25,3.75,2437,1085,3522,2153,1196,3349,8509,10264,18773,1166,595,676,563,449,73,1272,359,522,722,257,217,2050,3131,3328,3461,2899,3904,-0.868968856120467,-0.793805508383579,-0.740220134271593,-0.652843999131337,-0.759795313842375,-0.752193293591306,3770,5589,-0.305380227181569,-0.465616092314337,3821,6114,-0.30320328367831,-0.379527851355168,8843,18390,-0.0871501757189001,-0.121422162885463,"0","1","1","1","0",-3.05874579670668,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45853","SW17",1324710,"3","4","7","3","no","no","L",36,48,60,72,91,25.7,30.8,30.4,31.6,35,36.5,1.84695532501982,54.2,12.2,153.8,15.4,11.1,18.53,"0","SLwithVL",0.2033,9.2,114,-1.48212953706638,-0.711174819113466,-1.99563519459754,-0.956660636409826,0.210397413061041,0.0626468091378891,-0.397332178647131,0.524762889154889,0.881994275786154,110.83,73.5,59.33,35.5,38.2,28.8,33.5,21.2,10.8,16,12,7.4,9.7,0.4803,0.5146,-0.00451670332263993,0.7116,0.818,0.512110561863943,0.8367,0.8753,0.774111272581903,0.380666625422167,66.42,4.38,4295,2686,6981,3709,178,3887,5290,5076,10366,2404,1163,728,918,886,882,2033,980,696,75,103,0,1748,1764,1778,2240,1900,936,-0.826857270497236,-0.757695430395255,-0.864844649012219,-1.19199110478213,-1.0593882244951,-1.04902882881752,3256,5699,-0.144143442056065,-0.253022269592895,2901,3242,-0.190212620945608,-0.599050315513698,3215,6259,-1.04774832758941,-1.36780907164821,"0","1","1","1","0",0.218603549943937,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45855","SW17",1324711,"1","1","9","3","no","no","R",36,48,60,72,91,30.1,37.9,37,37.3,43.1,49.4,1.90633504180509,60.6,13.9,164.8,20.9,10.7,19.26,"0","SLwithVL",0.2339,9,83,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.84150046943564,-1.10247494405954,-1.24349737657882,-1.55674907610936,-0.886245430344213,-0.96891601604726,171,133.33,109.17,131.33,116,95.4,105.7,107.6,84.6,96.1,65.4,69.4,67.4,0.13,0.1261,-0.832917547918842,0.193,0.225,-0.578030197386622,0.5095,0.3643,-0.11020348263144,-0.458784199315797,121.25,5,3515,1362,4877,2669,1217,3886,7617,10427,18044,1674,997,844,702,388,272,1496,699,474,351,451,415,1951,3124,2542,3423,3374,3630,-0.72520577526896,-0.768461075988166,-0.96017264043069,-0.903578782183555,-1.02095152491568,-1.01161836875641,5167,7943,-0.692058009919688,-0.815005002114279,4934,7621,-0.474551457387919,-0.590095199298319,8978,19425,-1.02890911003979,-1.34979455227554,"0","0","0","1","0",-1.81069522500095,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45856","SW17",1324711,"2","3","10","3","no","no","R",36,48,60,72,91,27.9,34.2,33.7,34.3,42.3,49.3,1.93196611472817,62.3,13.4,174,18.8,12.2,19.02,"0","SLwithVL",0.1866,9.2,100,-1.89762709129043,-0.955692091832859,-0.514770655827288,-0.589946871639239,0.292717885823206,0.397332178647131,0.290001761282558,0.115326701675761,0.38465040624135,218.5,225.83,118,176.67,147.6,91.2,119.4,154.6,92.2,123.4,105.8,63.8,84.8,0.3464,0.2271,-0.395632187507554,0.3154,0.2186,-0.438592713276552,0.5315,0.4593,-0.00799124393173754,-0.269418121698654,171.92,6.38,2332,986,3318,2600,1886,4486,7826,8910,16736,1118,719,495,474,176,336,924,816,860,988,646,252,2145,3005,2676,3055,2905,2950,-0.750307263407907,-0.780605137082646,-1.13311430212547,-0.647515418792747,-0.609334775862867,-0.495327881051874,3970,6301,-0.993143964156341,-1.18649401945545,4107,7516,-0.681824574578001,-0.745803970798473,8259,17565,-1.17815441961945,-1.4776201571087,"0","1","1","1","0",-2.03725869718846,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45857","SW17",1324711,"3","4","11","3","no","no","L",36,48,60,72,91,27.3,33.1,32.3,32.4,37.6,40.8,1.91222205653242,63.2,14.4,177.3,17.3,9,18.95,"0","SLwithVL",0.215,10,89,-1.90115939609765,-1.99563519459754,-1.40936947045282,-0.930633736245973,-0.665045715810136,-0.963980461849446,-0.477121254719662,-0.926031653531147,-0.461055690429281,222.33,175.5,145.17,102.33,186.8,123.8,155.3,100.4,88.8,94.6,44.2,65.4,54.8,-0.0644,0.1472,-1.36463708353487,0.4279,0.3883,-0.161481745198583,0.7481,0.5495,0.266556333969035,-0.238421022890445,160.33,4.38,3289,1980,5269,2757,1995,4752,8220,11085,19305,1468,904,917,710,564,706,1584,548,625,669,652,674,2356,2645,3219,3566,3755,3764,-0.910962610091828,-0.970847667811779,-0.780011911185322,-0.85848775509209,-1.02706200338787,-1.11166195293402,4005,6860,-0.377207621250665,-0.473269393710153,3434,6214,-0.745803970798473,-0.738369856516477,8040,17506,-0.998939451287605,-1.3212093071115,"0","1","0","1","0",-1.53261355086357,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45858","SW17",1324711,"4","5","12","3","no","no","L",36,48,60,72,91,30.9,37.7,37.8,38.3,43,47.2,NA,58.4,13.3,143,19.8,9.9,18.44,"0","SLwithVL",0.2282,9.5,83,-1.53416916608605,-1.68798570024738,-1.24862524310342,-0.930633736245973,0.122052038852014,0.359735656001808,0.746552264311941,0.227416703855299,-0.926031653531147,262.17,355,338.83,184.67,231.4,229.8,230.6,115,132.4,123.7,78.2,104,91.1,0.3482,0.3218,-0.297776838266259,0.6761,0.6092,0.25497528370796,0.7797,0.6931,0.446168373910005,0.124710740549916,346.92,3.38,3178,721,3899,1929,396,2325,7269,7516,14785,1553,1014,611,424,149,148,1017,624,288,112,181,103,1691,2575,3003,2574,2208,2734,-0.950502253332456,-1.07230093250352,-0.86347650333199,-0.887907344666227,-0.573374483783392,-0.516090478339148,4609,6264,-0.695504870406297,-0.905538255509592,3010,4066,-1.24919835739111,-1.51801703538214,7523,15365,-1.16995271895225,-1.45496974699194,NA,"1","1","1","0",-0.546762792596589,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45859","SW17",1324712,"1","1","1","4","no","no","R",36,48,60,72,91,30.3,35.5,35.3,35.6,41.9,45.4,1.84695532501982,60.5,12.9,132.7,18.1,9.8,18.56,"0","SLwithVL",0.1925,8.6,91,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.17757586934885,-0.578292944532788,-1.11675736527457,-0.290001761282558,-0.481766159765426,-0.667426568850463,110.67,97,86.83,68.67,55.6,37.2,46.4,32,17,24.5,21.2,16.2,18.7,0.4268,0.5716,-0.00138974352800571,0.6701,0.8042,0.447959965659293,0.7814,0.8134,0.595036790302114,0.323174909089751,91.92,5,2205,1619,3824,2704,1770,4474,11034,15969,27003,984,552,669,388,715,516,1219,810,675,652,739,379,2093,4020,4921,4837,5275,5857,-1.18902354264222,-1.01042603395016,-0.746552264311941,-0.852200497232934,-1.05418264943209,-0.878709780955484,3393,5875,-0.140178703165037,-0.285916317887076,3795,6409,0.0774122233087781,-0.0813049396774803,9149,22361,-0.605082233739536,-0.860749985557052,"0","0","0","1","0",-0.021520564529403,"1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45860","SW17",1324712,"2","3","2","4","no","no","R",36,48,60,72,91,29.9,37.8,38,38.2,44,48.5,2.02366391819779,70.2,14.4,177.2,20.8,11,18.51,"1","SLwithVL",0.2165,9.8,134,-1.5617354620108,-0.872752617945067,0.603962529806682,-0.818704371244689,0.313664669976377,0.32536474187563,0.110026957880924,0.423186057879705,0.423186057879705,180.33,154.67,157.33,112.17,119.6,84.6,102.1,81,65.4,73.2,68,64.8,66.4,0.2267,0.4623,-0.279383469782458,0.4763,0.5843,0.0527010669353137,0.5603,0.5881,0.129857531058183,-0.0295434123424304,156,5.75,1898,1232,3130,1897,1313,3210,6411,10170,16581,977,575,346,544,526,162,1068,680,149,563,292,458,1344,2431,2636,3298,3530,3342,-1.1691399455909,-1.01973791102583,-1.11311256394846,-1.2258720050864,-0.936311341441506,-0.808959459207331,3195,5436,-0.164060171634146,-0.280559248593397,2579,4485,-0.194265227984268,-0.31742041185215,6128,15443,-0.749554450205472,-1.0258342041157,"1","1","1","1","0",-3.03683645293819,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45861","SW17",1324712,"3","4","3","4","no","no","L",36,48,60,72,91,29.6,34.4,34.2,34.4,38.8,41.2,1.88366143515362,60.4,12.5,157.3,21.7,8.6,18.67,"0","SLwithVL",0.1833,9.1,77,-1.47932545745352,-1.17683300899159,-1.05076252778458,-1.17831984371201,-0.340402996406038,-0.0941749060162879,-0.436376287029603,-0.163460284139043,-0.814167456509124,130.17,107.67,78.5,98.17,61,53.2,57.1,62.4,41.2,51.8,38.4,30.2,34.3,0.4334,0.3223,-0.216483309425655,0.4204,0.4752,-0.0910123130602329,0.6433,0.6153,0.229835145717922,-0.0260654904389273,93.08,5.13,2776,1533,4309,2049,1188,3237,6780,10951,17731,1219,833,724,378,790,365,989,651,409,451,324,413,1340,2485,2955,3154,3857,3940,-0.668752916059387,-0.658704832225538,-0.796846377060142,-0.793805508383579,-0.843775985775961,-0.664286935641815,4656,7612,0.038629402356131,-0.0725506671486118,3677,6169,-0.102777478292812,-0.239440210295874,7606,18587,-0.636030672344187,-0.727380861248997,"0","1","1","1","0",-0.843485257021467,"0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45862","SW17",1324712,"4","5","4","4","no","no","L",36,48,60,72,91,28.3,36.5,36.7,36.2,42.3,47.7,1.88024177589548,60,12.3,161.7,16.7,8.9,18.27,"0","SLwithVL",0.1698,9.1,107,-1.17831984371201,-1.10055808457072,-0.972397995156142,-1.59284980934248,-0.31307268779057,-0.0312827215063835,-0.124178816061124,-1.06069784035361,-0.329356428855604,160.33,210.33,199.5,148.5,166.8,140.6,153.7,122.4,133.4,127.9,112,92.8,102.4,0.207,0.2952,-0.474577117873579,0.4181,0.3313,-0.22240473558687,0.4675,0.5348,0.00208461751560735,-0.220552139867905,204.92,3.88,2002,1104,3106,1741,718,2459,4495,9496,13991,938,604,460,365,237,502,934,391,416,410,87,221,1119,1440,1936,3016,2868,3612,-0.761327001803265,-0.854886625572872,-0.906520580011788,-0.998939451287605,-0.868509136227448,-0.8264298360187,3555,5686,-0.36110489378996,-0.519331761263144,2813,4565,-0.484876719416424,-0.608117195260745,5304,14135,-0.938390586168135,-1.24444291369635,"0","1","1","1","0",-0.154766899868271,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45863","SW17",1324713,"1","1","5","4","no","no","R",36,48,60,72,91,34.3,40.8,41.4,41.4,46.9,51,1.90363251608424,79.2,21.7,217.2,24.8,12.3,19.47,"0","SLwithVL",0.2022,9.5,130,-1.99563519459754,-1.99563519459754,-1.90115939609765,-1.78887511577541,-1.86703631276131,-1.55674907610936,-1.99563519459754,-1.73683898268364,-1.99563519459754,112.67,121.67,68.83,74.33,87.4,41,64.2,64,53.8,58.9,43.2,20,31.6,0.2816,0.4044,-0.28227124951701,0.474,0.2184,-0.276117852704975,0.6449,0.7094,0.321783423386865,-0.0775095027827767,95.25,5.13,3102,2353,5455,3060,2057,5117,9314,11557,20871,1368,893,841,806,749,798,1628,725,707,784,400,873,2647,2807,3860,3957,3923,3677,-0.497433691525886,-0.552206919037182,-0.597250479474181,-0.642227869203485,-0.433919730339602,-0.336597554255686,4392,7982,0.0308961871774894,-0.0861754373860233,4215,7175,-0.0696359281413944,-0.270967967944876,9289,20639,-0.434410527633524,-0.792391689498253,"0","0","0","1","0",-7.8086671020588,"1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45864","SW17",1324713,"2","3","6","4","no","no","R",36,48,60,72,91,28.2,34.8,35.1,35.6,37.7,39.7,1.93094903116752,53.2,12.9,144.1,15.2,9.1,18.41,"0","SLwithVL",0.2151,9.1,97,-1.43154395064924,-1.69019608002851,-0.931096068934806,-0.39946118179257,0.327558534762073,0.221848749616356,0.519873235140612,-0.0225884038971819,0.72339887147746,41.33,47.83,25.5,36.5,15.4,13.4,14.4,37.4,5.2,21.3,10.4,6.4,8.4,0.678,0.4745,0.133590155580366,0.2181,0.7961,0.012334792393149,0.7826,0.749,0.514528471275324,0.205984031547756,36.67,6.63,3164,2254,5418,4005,2057,6062,9314,13881,23195,1514,998,652,1059,700,495,1739,1193,1073,854,801,402,1976,3048,4290,4664,5109,4108,-0.961257856146126,-0.928327885269679,-0.72919914526244,-0.685728642738811,-1.05873465790432,-1.11748948449323,4491,8281,-0.395915322105623,-0.377207621250665,5501,9232,-0.245694292330034,-0.269906249627094,9592,22304,-1.16188409793671,-1.41272376001309,"0","1","1","1","1",0.821213409788554,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45865","SW17",1324713,"3","4","7","4","no","no","L",36,48,60,72,91,28.2,31.7,31.5,32,36,38.8,1.85430604180108,60.6,13.4,157.1,22.3,12.1,18.79,"0","SLwithVL",0.1962,9.5,132,-1.33085037823519,-0.647451083387159,-0.761557083555141,-1.08300640566798,-0.24536011938328,-0.0469494744747351,-0.307560862822939,-0.423186057879706,-0.227416703855299,24.5,7.33,17.33,15.83,6.6,6,6.3,5.8,7.4,6.6,5.4,5.4,5.4,0.1,0.6538,-0.218331613805156,0.2091,0.5731,-0.192258158102392,0.2636,0.6885,-0.0417243342632335,-0.149644488750162,12.33,5.5,2361,1827,4188,2657,1309,3966,6714,7347,14061,1176,664,521,541,645,641,1502,523,632,445,553,311,1895,2643,2176,2467,2147,2733,-0.771766922526398,-0.703327510610208,-0.572215059308717,-0.54532540750303,-0.673081750057269,-0.728835070976259,2589,4752,0.227003640782593,0.152090982651915,2601,4281,0.146128035678238,0.0279975589859785,4552,9154,-0.768655044145666,-1.09457019870596,"0","1","1","1","1",-1.99320325281818,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45867","SW17",1324714,"1","1","9","4","no","no","R",36,48,60,72,91,25,30.5,30.6,31,37.2,40,1.86569605991607,54.9,12.6,143.3,15,9.2,18.43,"0","SLwithVL",0.2109,8.5,116,-1.99563519459754,-1.99563519459754,-0.799290228558802,-1.66226998488011,-1.10119623595106,-0.810413093652538,-1.55674907610936,-1.73683898268364,-0.886245430344213,118.83,125.67,113.83,104.83,54.4,46.4,50.4,39.6,29.2,34.4,20.4,18.4,19.4,0.5671,0.5924,0.139643910365334,0.6849,0.7435,0.397757621401811,0.8377,0.8384,0.713729004087645,0.39012667637029,119.75,5,3174,1970,5144,2557,1435,3992,8304,12830,21134,1539,1111,524,984,652,334,1592,547,418,720,532,183,2135,2739,3430,4075,4441,4314,-0.747301456267566,-0.751815629333883,-0.829428444708414,-0.799290228558802,-0.648159104649407,-0.605991379684422,4136,6807,-0.575407796556522,-0.70070950391884,3315,5335,-0.772547372865645,-0.925522676851301,7355,18635,-1.3802112417116,-1.67805058823232,"0","0","0","1","0",0.815271573362813,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45868","SW17",1324714,"2","3","10","4","no","no","R",36,48,60,72,91,26.5,32.2,32.3,32.3,38.6,43.7,1.87215627274829,62.1,12.5,149.7,18.2,8.6,18.33,"1","SLwithVL",0.1827,9,140,-1.29739571100889,-1.19574723029366,-0.613827243044541,-0.923288743445265,-0.248935279759225,0.378367101013235,-0.542116155752753,-0.38465040624135,-0.547145183987453,173.83,149,133.67,158.67,114.4,106.2,110.3,83,96.6,89.8,74,60.6,67.3,0.2322,0.2055,-0.552460876237734,0.443,0.2773,-0.249688988797806,0.5034,0.5466,0.0434656937810903,-0.234869259608867,141.33,5,2490,1481,3971,2086,1425,3511,9063,13231,22294,1360,577,553,667,564,250,1264,680,142,587,417,421,2004,3197,3862,4635,4473,4123,-0.723038105421899,-0.571346662775214,-0.585363473997646,-0.398632703913636,-0.748426934767925,-0.693090164436304,3515,6032,-1.02890911003979,-1.1422653258216,2912,5274,-1.34393854442715,-1.56229286445647,9024,20888,-1.10162211509587,-1.41950515759832,"0","1","1","1","0",-0.217695934263043,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45869","SW17",1324714,"3","4","11","4","no","no","L",36,48,60,72,91,27.8,34.9,34,34,39.6,45.2,2.01367969729119,54.3,15.6,147,15.8,9.4,19.01,"0","SLwithVL",0.1821,9,104,-1.96594423139219,-1.52791618597195,-1.16509587475422,-1.07082782543196,-0.428001222201449,0.205249487796895,-0.565008772690217,-1.01012837032808,-0.694814044564861,174.17,190.17,156.83,195.83,157.2,132.2,144.7,113.2,68,90.6,60.8,58.8,59.8,0.1734,0.1571,-0.703572397409053,0.4047,0.5664,-0.0250222818489645,0.6803,0.6251,0.274008829385214,-0.114442828476789,173.5,6.88,1481,673,2154,1509,439,1948,5226,7623,12849,796,522,163,422,78,173,922,375,212,315,119,5,1185,1932,2109,2624,2444,2555,-1.08485837893931,-1.22224105854407,-1.17158226215745,-1.37770462917831,-1.12338490853968,-1.02460927145825,2860,4456,-0.727380861248997,-0.87219732331611,3178,4251,-0.808752087356114,-1.02277721484957,6264,14608,-1.3102379974508,-1.62176958033985,"1","1","1","1","0",-0.288368169379646,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45870","SW17",1324714,"4","5","12","4","no","no","L",36,48,60,72,91,26.5,33.5,33.4,33.5,38.9,42.9,1.90848501887865,54.1,12,131.9,16.2,9.7,18.1,"0","SLwithVL",0.2168,9.2,98,-1.8446137539586,-1.99563519459754,-0.447063732246874,-1.23423425013768,-0.452905034860522,-0.325364741875629,-0.0783851056195299,-0.59128290031177,-1.17981114888081,246.67,212.67,251.33,248.17,178.4,185.2,181.8,137.4,115.8,126.6,57.6,96,76.8,0.1611,0.2631,-0.569930431962715,0.3539,0.5393,-0.093120436069514,0.7292,0.618,0.314651928409769,-0.0975159008648841,232,3.63,2297,838,3135,2127,948,3075,5594,7116,12710,986,671,640,315,348,175,1014,725,388,388,173,387,1567,1806,2221,2195,2511,2410,-0.765558892571166,-0.947581420548244,-0.83417181639164,-1.03824370835135,-0.585068746384762,-0.613919220661171,4102,5935,-0.713018490085336,-0.891006826337445,3504,5235,-0.742075884938364,-0.948907129291178,6493,13794,-1.16995271895225,-1.44045926899351,"0","1","0","1","0",1.05081125221253,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"46227","SW21",1339123,"2","3","2","1","no","no","R",35,36,62,73,86,26.8,33.2,32.7,32.8,38,39.3,1.84385542262316,51.8,13.5,139.8,15.9,9.3,18.61,"0","SSwithVL",0.1869,8.5,105,-1.99563519459754,-1.99563519459754,-0.839565551414295,-1.99563519459754,-0.756058658094041,-0.416658528230082,-0.71693608479685,-0.96891601604726,-1.17981114888081,137.17,188.83,208.5,239.33,182.6,147.6,165.1,162.4,177.4,169.9,120.4,97.4,108.9,0.033,0.2921,-0.712131450393989,0.14,0.1492,-0.77200095296228,0.3624,0.5329,-0.0913635920502812,-0.473423142054741,198.67,4.38,2471,1353,3824,2321,1228,3549,10793,13347,24140,1260,621,590,550,472,331,1556,401,364,369,440,419,2518,3753,4522,4230,4761,4356,-1.12486957592945,-1.02983511068685,-1.30699504270261,-1.25351839382698,-0.894363945447264,-0.752949311900261,4139,6903,-0.00386042081323812,-0.0628408378601904,3370,5682,-0.0813049396774803,-0.189200748152803,10382,22608,-0.566732028986219,-0.853989856323183,"0","0","0","0","0",0.706610412071391,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"46228","SW21",1339123,"3","4","3","1","no","no","L",35,36,62,73,86,23.8,27.8,27.9,28.1,32.5,35.9,1.81624129999178,58.2,13.8,149.3,17.5,9.1,18.37,"0","SSwithVL",0.1903,8.9,123,-1.99563519459754,-1.94589043507455,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.99563519459754,150.17,119.5,93.33,106.83,68.4,69,68.7,31.6,40.4,36,18.2,20,19.1,0.4276,0.2607,-0.279960546341805,0.7356,0.5671,0.27152037145488,0.8477,0.7857,0.648900090626285,0.183523333977262,106.42,3.25,4285,2373,6658,3185,1927,5112,5531,3426,8957,1949,1280,1056,699,854,820,1572,876,737,634,780,513,2012,2230,1289,1072,1347,1007,-0.517169471097929,-0.582421465591854,-0.573084459874322,-0.586986581064514,-1.05547914643683,-1.31569220278484,6728,10978,0.0793581841156266,0.0183396029740633,4748,8356,-0.184148901725305,-0.184148901725305,5751,9124,-1.20360754072992,-1.51801703538214,"0","0","1","0","0",-0.305633560708205,"0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
